Time,MotorTorque,MotorAccel,MotorVel,MotorPos
9.37,0.01999383,0.174829334,0.100123254,-0.035277789
9.38,0.019976195,0.152248366,0.096408869,-0.03810134
9.39,0.019947071,0.164733754,0.103758695,-0.033045444
9.4,0.019906446,0.171713139,0.109340826,-0.029183528
9.41,0.019854318,0.159878515,0.108945155,-0.029492541
9.42,0.019790689,0.144797323,0.107492704,-0.030492734
9.43,0.01971557,0.158131104,0.114994085,-0.025105576
9.44,0.019628976,0.125856584,0.108039324,-0.029884461
9.45,0.019530931,0.123639416,0.110554408,-0.027911296
9.46,0.019421466,0.136396009,0.11776755,-0.02256019
9.47,0.019300617,0.12930226,0.118664538,-0.021619382
9.48,0.019168429,0.099796058,0.112433402,-0.025663125
9.49,0.019024952,0.091963171,0.113013542,-0.024834909
9.5,0.018870243,0.10589182,0.120431156,-0.019116392
9.51,0.018704368,0.083137778,0.116202869,-0.021577503
9.52,0.018527398,0.07813779,0.117541428,-0.020047234
9.53,0.018339411,0.075483716,0.119572704,-0.017972388
9.54,0.018140492,0.058313321,0.116962764,-0.019124925
9.55,0.017930734,0.051553736,0.117592655,-0.017932435
9.56,0.017710234,0.065827934,0.124820074,-0.012021031
9.57,0.0174791,0.036507574,0.118206185,-0.015843542
9.58,0.017237443,0.036431096,0.120782994,-0.013114304
9.59,0.016985382,0.037648186,0.123710323,-0.010084716
9.6,0.016723043,0.025006867,0.122195216,-0.010144392
9.61,0.016450559,0.016074403,0.121791472,-0.009366711
9.62,0.01616807,0.021081371,0.125732858,-0.005465594
9.63,0.01587572,-0.016054282,0.116283271,-0.010982928
9.64,0.015573662,-0.011102042,0.120077372,-0.007085761
9.65,0.015262055,-0.006436219,0.12371389,-0.003250849
9.66,0.014941065,-0.006902486,0.125659183,-0.000563293
9.67,0.014610861,-0.030816501,0.120120059,-0.003120182
9.68,0.014271623,-0.019395326,0.125684077,0.002221163
9.69,0.013923534,-0.041443631,0.120592243,7.40332E-05
9.7,0.013566784,-0.03369604,0.124849496,0.004583341
9.71,0.01320157,-0.068572274,0.115553565,-0.000446053
9.72,0.012828093,-0.063690606,0.118754744,0.00340537
9.73,0.012446561,-0.050540097,0.12449426,0.009094851
9.74,0.012057187,-0.063876001,0.121780518,0.008849286
9.75,0.011660192,-0.105848087,0.109932724,0.002186383
9.76,0.011255798,-0.094305642,0.114928275,0.007474013
9.77,0.010844238,-0.105482696,0.11265896,0.007664148
9.78,0.010425746,-0.111058722,0.112079659,0.009087873
9.79,0.010000562,-0.102094101,0.116016516,0.013742587
9.8,0.009568933,-0.098816039,0.118072351,0.017103807
9.81,0.009131109,-0.130256292,0.109065795,0.012678244
9.82,0.008687346,-0.10227698,0.118765175,0.021514232
9.83,0.008237903,-0.114595817,0.115636354,0.021312667
9.84,0.007783045,-0.136249695,0.109470129,0.018995596
9.85,0.007323041,-0.134601335,0.110586777,0.021859416
9.86,0.006858165,-0.155602326,0.104454658,0.019627521
9.87,0.006388694,-0.160930942,0.103191698,0.020867442
9.88,0.005914908,-0.159110167,0.104102282,0.023671918
9.89,0.005437093,-0.167999064,0.10153854,0.024046074
9.9,0.004955538,-0.183799649,0.096701189,0.022837732
9.91,0.004470535,-0.164458528,0.102888439,0.029448889
9.92,0.003982378,-0.19011689,0.094757211,0.025958031
9.93,0.003491367,-0.169773587,0.101084471,0.032712237
9.94,0.002997803,-0.190525883,0.094327528,0.03023461
9.95,0.002501989,-0.200607877,0.090856149,0.030099015
9.96,0.002004234,-0.208270616,0.088061124,0.030459142
9.97,0.001504844,-0.222868146,0.082984499,0.029222066
9.98,0.001004133,-0.204011207,0.088398584,0.035417826
9.99,0.000502413,-0.233244301,0.078516901,0.030811269
10,5.19309E-15,-0.227129359,0.079725094,0.034058492
10.01,-0.00050279,-0.249909834,0.071707859,0.030793026
10.02,-0.001005639,-0.244692469,0.072456739,0.033735422
10.03,-0.001508228,-0.233318303,0.075065357,0.038000734
10.04,-0.002010235,-0.24075471,0.071638755,0.038004976
10.05,-0.00251134,-0.253459492,0.066459823,0.036775196
10.06,-0.00301122,-0.250961504,0.06600263,0.03888783
10.07,-0.003509555,-0.25485927,0.063437699,0.039512281
10.08,-0.00400602,-0.257915211,0.061054381,0.040265936
10.09,-0.004500293,-0.272195573,0.055037676,0.038449746
10.1,-0.004992053,-0.267737563,0.054863384,0.040762674
10.11,-0.005480977,-0.263044186,0.054681125,0.043066439
10.12,-0.005966744,-0.251713005,0.056516365,0.046791818
10.13,-0.006449035,-0.273268451,0.04787127,0.043100066
10.14,-0.006927528,-0.241738573,0.055933495,0.051214316
10.15,-0.007401908,-0.289614211,0.038806717,0.041507982
10.16,-0.007871856,-0.270616773,0.042749367,0.046689242
10.17,-0.008337059,-0.276568418,0.03872584,0.04622537
10.18,-0.008797203,-0.283255831,0.034394214,0.045529999
10.19,-0.009251979,-0.265564172,0.037697603,0.050218406
10.2,-0.009701077,-0.300631835,0.024244051,0.043041362
10.21,-0.010144192,-0.278587695,0.028779166,0.048566288
10.22,-0.010581021,-0.289129054,0.022939314,0.046735821
10.23,-0.011011264,-0.278658506,0.023675052,0.049534258
10.24,-0.011434625,-0.301232226,0.013893543,0.044873917
10.25,-0.011850811,-0.296229941,0.012766195,0.04630955
10.26,-0.012259531,-0.300529385,0.008632821,0.045594744
10.27,-0.012660501,-0.298943005,0.006297703,0.046125289
10.28,-0.013053439,-0.295700462,0.004424833,0.046955205
10.29,-0.013438068,-0.296682078,0.001156459,0.046769437
10.3,-0.013814115,-0.292858548,-0.000650441,0.047586882
10.31,-0.014181312,-0.282440429,-0.000428261,0.0498076
10.32,-0.014539396,-0.302752691,-0.009978476,0.04508545
10.33,-0.01488811,-0.29069742,-0.00934596,0.047529568
10.34,-0.0152272,-0.292162243,-0.013039801,0.04687923
10.35,-0.01555642,-0.280503525,-0.012632649,0.049092241
10.36,-0.015875529,-0.305567053,-0.023885199,0.043022895
10.37,-0.016184291,-0.307356589,-0.02782301,0.042086955
10.38,-0.016482476,-0.30083382,-0.029175383,0.042939131
10.39,-0.016769863,-0.281719725,-0.026587141,0.046536527
10.4,-0.017046234,-0.291224551,-0.033088042,0.04366459
10.41,-0.01731138,-0.291096456,-0.036579696,0.042877069
10.42,-0.017565097,-0.301935017,-0.04357413,0.039568187
10.43,-0.017807191,-0.285360985,-0.041932381,0.042320262
10.44,-0.018037471,-0.283819744,-0.045074891,0.041642751
10.45,-0.018255757,-0.282657369,-0.048365557,0.040812939
10.46,-0.018461875,-0.259083263,-0.044595129,0.044927567
10.47,-0.018655658,-0.258440397,-0.04810006,0.043848291
10.48,-0.018836949,-0.276884809,-0.057662503,0.038435346
10.49,-0.019005596,-0.260361527,-0.056186476,0.040776533
10.5,-0.019161458,-0.25753351,-0.059058239,0.039991272
10.51,-0.0193044,-0.252844325,-0.061356076,0.039558917
10.52,-0.019434298,-0.228474174,-0.057442514,0.043464972
10.53,-0.019551033,-0.243529467,-0.066006266,0.038493759
10.54,-0.019654497,-0.260169898,-0.075078627,0.033107584
10.55,-0.019744592,-0.240012065,-0.07251929,0.035890241
10.56,-0.019821225,-0.221340893,-0.070432277,0.038282003
10.57,-0.019884315,-0.215682415,-0.072460378,0.037706663
10.58,-0.019933789,-0.213348588,-0.075537674,0.03633168
10.59,-0.019969585,-0.209177136,-0.078029368,0.035312533
10.6,-0.019991647,-0.23057601,-0.08860022,0.028521826
10.61,-0.019999931,-0.204838651,-0.084255927,0.032218486
10.62,-0.019994401,-0.205994639,-0.088403891,0.029850281
10.63,-0.019975032,-0.187643236,-0.086368607,0.031794058
10.64,-0.019941807,-0.176292192,-0.086530098,0.032123867
10.65,-0.019894719,-0.188153612,-0.094012564,0.02721597
10.66,-0.019833772,-0.180254003,-0.095224274,0.026680959
10.67,-0.019758978,-0.163060834,-0.093472899,0.028179716
10.68,-0.01967036,-0.153740463,-0.094184793,0.027875218
10.69,-0.01956795,-0.1526359,-0.09746589,0.0256923
10.7,-0.01945179,-0.146338721,-0.099073698,0.024630743
10.71,-0.019321933,-0.141783232,-0.101198402,0.023141594
10.72,-0.01917844,-0.132517425,-0.101797297,0.022669197
10.73,-0.019021383,-0.135422129,-0.106206238,0.019440543
10.74,-0.018850843,-0.096273715,-0.097275867,0.025582091
10.75,-0.018666914,-0.11629432,-0.107013116,0.018461598
10.76,-0.018469694,-0.089758445,-0.101982348,0.021721745
10.77,-0.018259297,-0.0917079,-0.105911592,0.018584439
10.78,-0.018035842,-0.094717694,-0.110126052,0.015183885
10.79,-0.017799461,-0.083296215,-0.109724625,0.014985926
10.8,-0.017550294,-0.071706681,-0.109215537,0.014803043
10.81,-0.017288491,-0.07048646,-0.111928825,0.012280864
10.82,-0.017014212,-0.050462858,-0.108637135,0.013944478
10.83,-0.016727625,-0.039335227,-0.108097662,0.013602013
10.84,-0.016428911,-0.05779886,-0.116852757,0.006627772
10.85,-0.016118256,-0.040847798,-0.114343693,0.007559453
10.86,-0.015795858,-0.018419427,-0.110035498,0.009704794
10.87,-0.015461923,-0.035402299,-0.118121214,0.003028363
10.88,-0.015116667,-0.029370577,-0.1188583,0.001490928
10.89,-0.014760315,-0.01093851,-0.115601308,0.002721058
10.9,-0.014393099,-0.005462759,-0.116366781,0.001050838
10.91,-0.014015262,0.013838812,-0.112683664,0.002470929
10.92,-0.013627054,0.021820111,-0.112502097,0.001360492
10.93,-0.013228735,0.014459933,-0.117091989,-0.003177637
10.94,-0.012820571,0.018621281,-0.117956859,-0.005134698
10.95,-0.012402839,0.041148561,-0.112930706,-0.002978227
10.96,-0.01197582,0.048989433,-0.112464066,-0.004096954
10.97,-0.011539808,0.0562458,-0.11209602,-0.005335589
10.98,-0.0110951,0.054349447,-0.114534601,-0.00860802
10.99,-0.010642002,0.082222075,-0.107470287,-0.005209078
11,-0.010180828,0.076060912,-0.111077949,-0.00940349
11.01,-0.009711899,0.079809019,-0.111460299,-0.011363305
11.02,-0.009235542,0.085062738,-0.111273585,-0.012965662
11.03,-0.00875209,0.1052052,-0.106284526,-0.011216009
11.04,-0.008261885,0.114807407,-0.104533379,-0.011798473
11.05,-0.007765272,0.115318985,-0.10556069,-0.014386961
11.06,-0.007262605,0.146560819,-0.096773017,-0.010075305
11.07,-0.006754241,0.115000433,-0.107747017,-0.019776073
11.08,-0.006240543,0.134497908,-0.102476118,-0.018027472
11.09,-0.005721882,0.157088445,-0.096127351,-0.015552857
11.1,-0.005198631,0.144886381,-0.100680507,-0.020821842
11.11,-0.004671168,0.16402405,-0.095222034,-0.019044949
11.12,-0.004139876,0.157302474,-0.097839297,-0.023010407
11.13,-0.003605144,0.182585517,-0.090233612,-0.019777664
11.14,-0.003067361,0.175156045,-0.092869887,-0.02381613
11.15,-0.002526923,0.180265061,-0.091438134,-0.025005615
11.16,-0.001984228,0.18388862,-0.090372832,-0.026480234
11.17,-0.001439677,0.1979414,-0.085905984,-0.025574091
11.18,-0.000893674,0.224607439,-0.077346776,-0.02179715
11.19,-0.000346626,0.19900791,-0.085211649,-0.02965511
11.2,0.000201059,0.224799814,-0.076721363,-0.025967958
11.21,0.000748969,0.206136644,-0.082185288,-0.03216606
11.22,0.001296693,0.221138856,-0.076899745,-0.030779606
11.23,0.001843818,0.222809983,-0.075726477,-0.03231584
11.24,0.002389928,0.24342005,-0.068461118,-0.029557499
11.25,0.002934609,0.231572392,-0.071357107,-0.033995798
11.26,0.003477446,0.239619719,-0.067859479,-0.033922941
11.27,0.004018023,0.255366813,-0.061825177,-0.032064529
11.28,0.004555924,0.275598239,-0.054271672,-0.029138242
11.29,0.005090736,0.243272748,-0.063237564,-0.037897656
11.3,0.005622045,0.247302503,-0.060607081,-0.038460203
11.31,0.006149438,0.266269322,-0.053154148,-0.035613954
11.32,0.006672504,0.277716299,-0.047981089,-0.034379324
11.33,0.007190836,0.283204127,-0.044595311,-0.034406266
11.34,0.007704027,0.283547192,-0.042740321,-0.035511661
11.35,0.008211672,0.277734752,-0.042736851,-0.03792055
11.36,0.00871337,0.295354093,-0.035229676,-0.035016114
11.37,0.009208725,0.291800387,-0.034325411,-0.036771417
11.38,0.00969734,0.288360348,-0.033293809,-0.038425814
11.39,0.010178827,0.29066401,-0.030356019,-0.038719614
11.4,0.010652799,0.29557383,-0.026505543,-0.038353711
11.41,0.011118874,0.299744041,-0.022801975,-0.038075588
11.42,0.011576676,0.311983039,-0.016461474,-0.035915035
11.43,0.012025833,0.292411199,-0.020096769,-0.040788871
11.44,0.012465978,0.295419421,-0.016509555,-0.040534459
11.45,0.012896752,0.296859724,-0.013337891,-0.040551034
11.46,0.0133178,0.293555432,-0.011588348,-0.041548543
11.47,0.013728774,0.294317607,-0.008476508,-0.041556477
11.48,0.014129334,0.297643762,-0.004479345,-0.040910578
11.49,0.014519145,0.317396282,0.004784776,-0.036510942
11.5,0.014897881,0.317446923,0.007889009,-0.036435968
11.51,0.015265222,0.290792294,0.002616535,-0.042251605
11.52,0.015620858,0.301312736,0.009165883,-0.039673775
11.53,0.015964484,0.274803257,0.004069109,-0.045295281
11.54,0.016295808,0.312518639,0.019343468,-0.036474989
11.55,0.016614542,0.296531649,0.017694723,-0.039582417
11.56,0.01692041,0.290822875,0.019352889,-0.040311318
11.57,0.017213145,0.299262063,0.025539214,-0.037796698
11.58,0.017492489,0.288350157,0.025657844,-0.039529547
11.59,0.017758193,0.30922458,0.035877286,-0.034075621
11.6,0.01801002,0.277035143,0.029362941,-0.040408494
11.61,0.018247741,0.275927993,0.032721502,-0.039713071
11.62,0.01847114,0.293116639,0.041906721,-0.034849109
11.63,0.018680009,0.27776051,0.040838775,-0.037185593
11.64,0.018874154,0.289830033,0.048479304,-0.033313472
11.65,0.019053389,0.269751596,0.04598668,-0.036554611
11.66,0.019217541,0.27185384,0.050538292,-0.034761617
11.67,0.019366449,0.258563602,0.050249594,-0.036337023
11.68,0.019499963,0.274115567,0.059105924,-0.031390633
11.69,0.019617946,0.228714875,0.048708726,-0.040002224
11.7,0.01972027,0.240238167,0.056330743,-0.035814867
11.71,0.019806823,0.247950317,0.062762746,-0.032410502
11.72,0.019877503,0.247910479,0.066755334,-0.030671535
11.73,0.019932222,0.232560424,0.065915841,-0.032289319
11.74,0.019970904,0.234390452,0.070515666,-0.030000136
11.75,0.019993485,0.218531545,0.069525307,-0.03160231
11.76,0.019999915,0.221693828,0.074549993,-0.028888627
11.77,0.019990157,0.205932187,0.073587663,-0.030345359
11.78,0.019964186,0.227394878,0.084391095,-0.023418922
11.79,0.019921992,0.199878186,0.079696655,-0.027386629
11.8,0.019863576,0.195361646,0.082263431,-0.026155003
11.81,0.019788954,0.18882887,0.084177392,-0.025319587
11.82,0.019698154,0.198506708,0.091200011,-0.020806422
11.83,0.01959122,0.172152505,0.086807036,-0.024299142
11.84,0.019468206,0.169064611,0.089747286,-0.02254004
11.85,0.019329181,0.140926248,0.084738438,-0.026334952
11.86,0.019174228,0.132905024,0.086060708,-0.025586005
11.87,0.019003443,0.141606813,0.092637756,-0.021054105
11.88,0.018816934,0.15862761,0.101808999,-0.014620439
11.89,0.018614825,0.123358369,0.094405188,-0.019839635
11.9,0.018397252,0.127007988,0.099266147,-0.016318832
11.91,0.018164363,0.116560374,0.099623777,-0.015914897
11.92,0.017916321,0.102529402,0.098799945,-0.016278993
11.93,0.017653301,0.103722275,0.102739126,-0.013207875
11.94,0.017375494,0.073544383,0.096703958,-0.017122617
11.95,0.017083099,0.09408486,0.106650485,-0.009669762
11.96,0.016776331,0.07411411,0.103726593,-0.011251126
11.97,0.016455418,0.067286353,0.104896489,-0.009871546
11.98,0.016120599,0.037757599,0.098822605,-0.013548291
11.99,0.015772126,0.059328313,0.108840308,-0.005781365
12,0.015410265,0.034696387,0.104177124,-0.008330559
12.01,0.015035291,0.034302529,0.107105734,-0.00544723
12.02,0.014647493,0.007076455,0.101473774,-0.008553426
12.03,0.014247171,0.012363376,0.106045379,-0.004381555
12.04,0.013834638,0.002965182,0.105892781,-0.00348785
12.05,0.013410216,-0.005164065,0.106058762,-0.002307292
12.06,0.012974239,-0.038300956,0.098231674,-0.006717926
12.07,0.012527054,-0.028604773,0.103862326,-0.001552566
12.08,0.012069015,-0.024363834,0.107678426,0.00238874
12.09,0.011600488,-0.042686163,0.104267864,0.001278086
12.1,0.011121851,-0.05027682,0.104157361,0.002557989
12.11,0.010633489,-0.073227416,0.099094055,0.000391739
12.12,0.010135797,-0.054215643,0.107202952,0.007594553
12.13,0.009629182,-0.07676961,0.102068314,0.005486537
12.14,0.009114055,-0.086387726,0.100923298,0.006252178
12.15,0.008590841,-0.091677887,0.10104417,0.007964262
12.16,0.008059969,-0.087967119,0.103907054,0.01166529
12.17,0.007521878,-0.099108058,0.101967566,0.01201925
12.18,0.006977016,-0.110860836,0.099727306,0.012207891
12.19,0.006425834,-0.128667875,0.095463874,0.011011879
12.2,0.005868794,-0.145077258,0.091532499,0.010095168
12.21,0.005306364,-0.132775478,0.096569285,0.015562917
12.22,0.004739015,-0.154143281,0.09084662,0.013464056
12.23,0.004167227,-0.165975017,0.088026303,0.013457396
12.24,0.003591484,-0.16086252,0.090450091,0.017197195
12.25,0.003012276,-0.187037942,0.082864804,0.013896199
12.26,0.002430097,-0.161989123,0.091362336,0.0220025
12.27,0.001845444,-0.179274131,0.086356383,0.020593721
12.28,0.00125882,-0.190565191,0.083128986,0.020474159
12.29,0.00067073,-0.195374218,0.08183403,0.021750872
12.3,8.16812E-05,-0.190736289,0.083408747,0.025084791
12.31,-0.000507815,-0.201277413,0.080065429,0.024967376
12.32,-0.001097247,-0.213285727,0.07613998,0.024462733
12.33,-0.0016861,-0.224535291,0.072336242,0.024066679
12.34,-0.002273858,-0.227980234,0.07088234,0.025352853
12.35,-0.002860007,-0.231136266,0.069401702,0.026638876
12.36,-0.003444029,-0.24214692,0.065319333,0.026102029
12.37,-0.004025409,-0.230310762,0.068344235,0.030605638
12.38,-0.004603631,-0.250091917,0.061253732,0.027969497
12.39,-0.005178181,-0.261936373,0.056556447,0.027036536
12.4,-0.005748548,-0.242521596,0.061628188,0.033020291
12.41,-0.006314219,-0.261953972,0.054300103,0.030242999
12.42,-0.006874689,-0.272140651,0.049781306,0.029457115
12.43,-0.00742945,-0.279723048,0.0459725,0.029176203
12.44,-0.007978003,-0.279867042,0.044403382,0.030479896
12.45,-0.008519849,-0.293328851,0.038511377,0.028725714
12.46,-0.009054496,-0.288179563,0.038394478,0.031052005
12.47,-0.009581455,-0.30021204,0.032735301,0.029454125
12.48,-0.010100243,-0.291554676,0.033511313,0.032399377
12.49,-0.010610383,-0.280379662,0.034977404,0.035823366
12.5,-0.011111405,-0.304110435,0.025300867,0.031357046
12.51,-0.011602843,-0.309098442,0.021448571,0.030995761
12.52,-0.01208424,-0.295536135,0.023361394,0.03469572
12.53,-0.012555148,-0.277622411,0.026551101,0.039281266
12.54,-0.013015124,-0.319409415,0.010764577,0.03042929
12.55,-0.013463735,-0.304464827,0.01282305,0.034174304
12.56,-0.013900558,-0.309277286,0.008540759,0.033412471
12.57,-0.014325177,-0.296101247,0.009856042,0.036583571
12.58,-0.014737186,-0.304123216,0.004379428,0.034924916
12.59,-0.015136192,-0.32615647,-0.005614049,0.03004327
12.6,-0.015521809,-0.29325474,0.001680643,0.037355351
12.61,-0.015893663,-0.299051725,-0.003343354,0.035923932
12.62,-0.016251393,-0.291906583,-0.004353197,0.037296265
12.63,-0.016594648,-0.289695353,-0.006999012,0.037475221
12.64,-0.016923089,-0.316509986,-0.018896724,0.031073853
12.65,-0.017236391,-0.300302548,-0.017259939,0.034202809
12.66,-0.01753424,-0.30427101,-0.022070707,0.032730916
12.67,-0.017816335,-0.29648574,-0.023229021,0.033798257
12.68,-0.018082391,-0.29786442,-0.02734637,0.032727961
12.69,-0.018332134,-0.289282285,-0.028371985,0.033797027
12.7,-0.018565306,-0.271144574,-0.026431078,0.036915497
12.71,-0.018781662,-0.28222925,-0.033783114,0.033413075
12.72,-0.018980973,-0.271857049,-0.034398644,0.034622786
12.73,-0.019163024,-0.281979924,-0.041540731,0.031164767
12.74,-0.019327615,-0.2710752,-0.04207539,0.032324723
12.75,-0.019474563,-0.264594056,-0.044047585,0.03241263
12.76,-0.0196037,-0.245535928,-0.042077811,0.035231039
12.77,-0.019714872,-0.252893461,-0.048493061,0.032062109
12.78,-0.019807945,-0.245797703,-0.050365677,0.032045667
12.79,-0.019882798,-0.267730977,-0.061442098,0.025460093
12.8,-0.019939329,-0.229514108,-0.053518351,0.032247896
12.81,-0.01997745,-0.245176032,-0.06265007,0.026912913
12.82,-0.019997092,-0.245683296,-0.067003413,0.024893054
12.83,-0.019998203,-0.211215511,-0.060306369,0.030621877
12.84,-0.019980747,-0.225374422,-0.068992851,0.025407217
12.85,-0.019944706,-0.218962008,-0.071176683,0.024723935
12.86,-0.019890079,-0.221035843,-0.076042777,0.022076401
12.87,-0.019816882,-0.222325725,-0.080656208,0.019539375
12.88,-0.019725149,-0.197521155,-0.077009551,0.022774438
12.89,-0.019614933,-0.193678437,-0.079979445,0.021261486
12.9,-0.019486301,-0.203244277,-0.087173467,0.016691564
12.91,-0.019339341,-0.170704326,-0.081032573,0.021480197
12.92,-0.019174157,-0.176931331,-0.087127249,0.017545883
12.93,-0.018990869,-0.162582502,-0.086687949,0.018160327
12.94,-0.018789618,-0.160671863,-0.090150929,0.015943673
12.95,-0.018570559,-0.165477864,-0.0957032,0.012177655
12.96,-0.018333867,-0.134575009,-0.089924986,0.016351307
12.97,-0.018079732,-0.132382732,-0.093183869,0.014062461
12.98,-0.017808363,-0.1243668,-0.094555562,0.013035705
12.99,-0.017519985,-0.107855024,-0.093191469,0.013871099
13,-0.017214841,-0.114108319,-0.098973619,0.009581074
13.01,-0.016893188,-0.097944482,-0.097610643,0.0102713
13.02,-0.016555302,-0.08045326,-0.095768258,0.011228623
13.03,-0.016201475,-0.071541287,-0.09657614,0.010240511
13.04,-0.015832016,-0.075618691,-0.101425159,0.006323584
13.05,-0.015447246,-0.063049655,-0.100940319,0.006107366
13.06,-0.015047507,-0.041077855,-0.097409002,0.007974904
13.07,-0.014633153,-0.032756736,-0.098118134,0.006774096
13.08,-0.014204553,-0.018301915,-0.096808259,0.006931679
13.09,-0.013762092,-0.005816765,-0.096038783,0.006638534
13.1,-0.013306171,-0.016429789,-0.102488024,0.001173061
13.11,-0.012837201,-0.02683368,-0.108782665,-0.0042502
13.12,-0.012355611,0.004762809,-0.10170425,-0.000283547
13.13,-0.011861842,0.017600865,-0.100463606,-0.000510167
13.14,-0.011356346,0.030804236,-0.099010554,-0.000650957
13.15,-0.010839592,0.04246332,-0.097946315,-0.001130007
13.16,-0.010312057,0.051151944,-0.097719319,-0.002263304
13.17,-0.009774234,0.057637706,-0.098084373,-0.003876307
13.18,-0.009226624,0.057247442,-0.100516879,-0.007011064
13.19,-0.008669741,0.069912585,-0.098711682,-0.007207876
13.2,-0.008104108,0.084080499,-0.096319854,-0.00704711
13.21,-0.007530261,0.094745223,-0.094922326,-0.007645259
13.22,-0.006948743,0.105156529,-0.093489439,-0.0082728
13.23,-0.006360107,0.113371361,-0.092633741,-0.009361384
13.24,-0.005764915,0.125282214,-0.090490088,-0.009590581
13.25,-0.005163736,0.131625258,-0.089986276,-0.011029062
13.26,-0.004557148,0.138629356,-0.08915098,-0.012281258
13.27,-0.003945735,0.143010796,-0.089021161,-0.014078679
13.28,-0.003330088,0.139399721,-0.091293545,-0.017619378
13.29,-0.002710805,0.1742896,-0.081264453,-0.012504393
13.3,-0.002088486,0.180323958,-0.080232776,-0.013792461
13.31,-0.00146374,0.185960944,-0.079198177,-0.015117593
13.32,-0.000837178,0.185182528,-0.080062838,-0.01782292
13.33,-0.000209415,0.200013786,-0.075861053,-0.016980987
13.34,0.000418932,0.212443921,-0.07228769,-0.016616683
13.35,0.001047242,0.211438715,-0.072831553,-0.019194937
13.36,0.001674893,0.202814909,-0.075652826,-0.023412741
13.37,0.00230126,0.228814696,-0.067393079,-0.019822167
13.38,0.002925721,0.217498594,-0.070801421,-0.024507143
13.39,0.003547652,0.226430059,-0.067674661,-0.024593919
13.4,0.004166428,0.238622152,-0.06338464,-0.023878786
13.41,0.004781428,0.241207011,-0.062000759,-0.025237046
13.42,0.005392032,0.254048492,-0.057241864,-0.024225032
13.43,0.005997621,0.2497255,-0.057779478,-0.026972438
13.44,0.006597583,0.269569171,-0.050544397,-0.024235461
13.45,0.007191305,0.274751375,-0.047815878,-0.024694578
13.46,0.007778183,0.264324985,-0.04989433,-0.028559887
13.47,0.008357614,0.279545863,-0.043734478,-0.026604694
13.48,0.008929004,0.289185994,-0.039212582,-0.025810277
13.49,0.009491764,0.29436351,-0.035976334,-0.025925167
13.5,0.010045311,0.310603377,-0.02911763,-0.023476524
13.51,0.010589071,0.298270429,-0.031171665,-0.027325773
13.52,0.011122478,0.322177151,-0.021644604,-0.022979206
13.53,0.011644974,0.298744389,-0.026968202,-0.029124594
13.54,0.012156012,0.303839569,-0.023152969,-0.028796452
13.55,0.012655053,0.278127372,-0.028964233,-0.035261659
13.56,0.01314157,0.323937938,-0.0120445,-0.025637666
13.57,0.013615046,0.303076065,-0.016097188,-0.030825121
13.58,0.014074978,0.306927831,-0.012225702,-0.030388849
13.59,0.014520874,0.308786352,-0.008878081,-0.030300132
13.6,0.014952253,0.313931039,-0.004387235,-0.029378026
13.61,0.015368651,0.282446532,-0.011378079,-0.036547537
13.62,0.015769615,0.317280332,0.002701373,-0.028788637
13.63,0.016154708,0.302257291,0.001110422,-0.032078724
13.64,0.016523508,0.311184965,0.007186168,-0.029913879
13.65,0.016875608,0.301266735,0.007391987,-0.031863752
13.66,0.017210617,0.293750515,0.008443997,-0.033177321
13.67,0.017528161,0.289580057,0.010637419,-0.033643802
13.68,0.017827883,0.289841873,0.014312503,-0.033020587
13.69,0.018109442,0.287895476,0.017365914,-0.03279298
13.7,0.018372516,0.277948129,0.01796227,-0.034256816
13.71,0.0186168,0.281224077,0.022809444,-0.032666836
13.72,0.018842011,0.302818172,0.033515291,-0.02688457
13.73,0.01904788,0.287468904,0.032600849,-0.029267711
13.74,0.01923416,0.277311416,0.033386615,-0.030395493
13.75,0.019400625,0.271094177,0.035472941,-0.030548806
13.76,0.019547066,0.277303891,0.041539618,-0.027831101
13.77,0.019673296,0.264615156,0.041676675,-0.02924818
13.78,0.019779148,0.272504661,0.048363587,-0.025974112
13.79,0.019864475,0.281102114,0.05531227,-0.022453426
13.8,0.019929154,0.257118061,0.051991604,-0.026131399
13.81,0.019973081,0.248542677,0.053573634,-0.026278727
13.82,0.019996172,0.249670373,0.05825003,-0.024172932
13.83,0.019998368,0.245386646,0.0612365,-0.023195487
13.84,0.019979629,0.225276779,0.05923551,-0.025677077
13.85,0.019939938,0.232180128,0.065789344,-0.022040483
13.86,0.019879302,0.219171573,0.066054742,-0.022780527
13.87,0.019797746,0.221101527,0.071048245,-0.020106567
13.88,0.01969532,0.194747181,0.067097323,-0.023685727
13.89,0.019572097,0.216284583,0.078286329,-0.016486807
13.9,0.019428168,0.194265014,0.075692014,-0.018960727
13.91,0.019263651,0.20040676,0.081989267,-0.015073234
13.92,0.019078684,0.174902631,0.078260976,-0.01820014
13.93,0.018873426,0.157614376,0.077108124,-0.01943067
13.94,0.018648061,0.161530051,0.082633497,-0.015863262
13.95,0.018402792,0.145318896,0.081762779,-0.016742472
13.96,0.018137846,0.12612439,0.079912854,-0.018237684
13.97,0.017853469,0.128694795,0.084905469,-0.014817858
13.98,0.017549932,0.11862605,0.085856799,-0.014178874
13.99,0.017227525,0.120163664,0.090429669,-0.010902223
14,0.016886559,0.09998983,0.088083929,-0.012440991
14.01,0.016527366,0.086417787,0.087769031,-0.012467181
14.02,0.016150299,0.091782177,0.093381062,-0.008225796
